tag	file	name	candidate_modules
compile	dag/extdeps/render/glyph.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/render/glyph.dag	String	std.string_type,v2.std.text
compile	dag/extdeps/render/glyphs.dag	Present	gunbc.srv3_install_media_fetch,v2.std.collection
compile	dag/extdeps/render/glyphs.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/render/glyphs.dag	Absent	gunbc.host_converge,gunbc.srv3_install_media_fetch,std.upsert_decision,v2.std.collection,v2.std.node
compile	dag/extdeps/render/glyphs.dag	List	std.types,v2.std.collection
compile	dag/extdeps/render/glyphs.dag	tier	std.materialization_ladder,std.render,v2.std.verification
compile	dag/extdeps/render/glyphs.dag	text	extdeps.languages.yaml.ingest,extdeps.llm.anthropic,extdeps.llm.openai
compile	dag/extdeps/render/glyphs.dag	Info	ctrl.review_verdict,std.symbols
compile	dag/extdeps/render/glyphs.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/render/glyphs.dag	Active	extdeps.dhcp.v4,extdeps.os.systemd
compile	dag/extdeps/render/glyphs.dag	Success	extdeps.github.checks,extdeps.github.expressions,extdeps.github.workflow_runs
compile	dag/extdeps/render/glyphs.dag	acc	v2.compiler.eval,v2.lens.affected_set,v2.lens.application,v2.lens.fn_family
compile	dag/extdeps/render/glyphs.dag	value	extdeps.audit.cloudevents,extdeps.cloud.gcp.sts,extdeps.docker.container_stats,extdeps.ebay.errors,extdeps.ebay.inventory,extdeps.languages.json.emit,extdeps.languages.yaml.types,extdeps.object_storage,extdeps.os.proc_meminfo
compile	dag/extdeps/render/surface.dag	map	std.languages,v2.std.algebra
compile	dag/extdeps/render/surface.dag	open	gunbc.ci_fleet,std.languages,std.markup,v1.compiler.languages,v2.std.compilers.target_model
compile	dag/extdeps/render/surface.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/render/surface.dag	String	std.string_type,v2.std.text
compile	dag/extdeps/render/surface.dag	Present	gunbc.srv3_install_media_fetch,v2.std.collection
compile	dag/extdeps/render/surface.dag	Bool	std.types,v2.std.logic
compile	dag/extdeps/render/surface.dag	Leaf	ctrl.process_algebra,std.render,std.workflow_recursive
compile	dag/extdeps/render/surface.dag	target	extdeps.cloud.gcp.iam,extdeps.languages.go.module,extdeps.tailscale.acl
compile	dag/extdeps/render/surface.dag	close	ctrl.process_algebra,gunbc.ci_fleet,std.languages,std.markup,v1.compiler.languages,v2.std.compilers.target_model
compile	dag/extdeps/render/surface.dag	Group	gunbc.roadmap_model,std.algebra,std.render,v2.std.algebra
compile	dag/extdeps/render/surface.dag	Absent	gunbc.host_converge,gunbc.srv3_install_media_fetch,std.upsert_decision,v2.std.collection,v2.std.node
compile	dag/extdeps/render/surface.dag	title	extdeps.cloud.gcp.iam,extdeps.ebay.inventory,extdeps.github.checks,extdeps.github.pulls,extdeps.llm.openai,extdeps.test.http_pilot
compile	dag/extdeps/render/surface.dag	blocks	std.markdown,std.render
compile	dag/extdeps/render/surface.dag	join	std.algebra,std.languages,v2.std.algebra
compile	dag/extdeps/render/surface.dag	body	extdeps.github.pulls,extdeps.http.server,extdeps.test.http_pilot
compile	dag/extdeps/render/surface.dag	env	extdeps.container.oci.runtime_config,extdeps.docker.container_inspect,extdeps.github.actions,extdeps.toolchain.types,extdeps.transports.shell
compile	dag/extdeps/render/surface.dag	value	extdeps.audit.cloudevents,extdeps.cloud.gcp.sts,extdeps.docker.container_stats,extdeps.ebay.errors,extdeps.ebay.inventory,extdeps.languages.json.emit,extdeps.languages.yaml.types,extdeps.object_storage,extdeps.os.proc_meminfo
compile	dag/extdeps/render/surface.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/render/terminal.dag	Int	std.integer,v2.extdeps.languages.cpp,v2.extdeps.languages.go,v2.std.integer
compile	dag/extdeps/render/terminal.dag	body	extdeps.github.pulls,extdeps.http.server,extdeps.test.http_pilot
compile	dag/extdeps/render/terminal.dag	span	v1.compiler.artifact,v1.compiler.complexity,v1.compiler.infer_env,v1.compiler.parse,v1.compiler.trace,v1.std.core,v2.lens.application,v2.std.compilers.lexing,v2.std.node_minimal
compile	dag/extdeps/render/terminal.dag	color	extdeps.render.ansi,extdeps.render.glyphs
compile	dag/extdeps/render/terminal.dag	spans	std.render,v2.std.compilers.lexing
compile	dag/extdeps/render/terminal.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/render/terminal.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/render/terminal.dag	tier	std.materialization_ladder,std.render,v2.std.verification
compile	dag/extdeps/render/terminal.dag	kept	product.budget_tree,v2.lens.duplicate_computation
compile	dag/extdeps/render/terminal.dag	state	extdeps.cloud.gcp.secret_manager,extdeps.docker.container_inspect,extdeps.github.pulls
compile	dag/extdeps/render/terminal.dag	join	std.algebra,std.languages,v2.std.algebra
compile	dag/extdeps/render/terminal.dag	symbol	std.os.invocation,std.render,std.syntax
compile	dag/extdeps/render/terminal.dag	List	std.types,v2.std.collection
compile	dag/extdeps/render/terminal.dag	remaining	v2.compiler.parse,v2.compiler.tokenize,v2.lens.enforcement.grammar_coverage,v2.workflow.scheduler
compile	dag/extdeps/render/terminal.dag	code	extdeps.cloud.gcp.errors,extdeps.llm.openai_errors
compile	dag/extdeps/render/terminal.dag	value	extdeps.audit.cloudevents,extdeps.cloud.gcp.sts,extdeps.docker.container_stats,extdeps.ebay.errors,extdeps.ebay.inventory,extdeps.languages.json.emit,extdeps.languages.yaml.types,extdeps.object_storage,extdeps.os.proc_meminfo
compile	dag/extdeps/render/terminal.dag	result	v1.compiler.complexity,v1.compiler.infer_service,v1.compiler.parse,v2.compiler.parse,v2.extdeps.languages.llvm_ir,v2.std.runtime,v2.workflow.runtime_run
compile	dag/extdeps/render/terminal.dag	text	extdeps.languages.yaml.ingest,extdeps.llm.anthropic,extdeps.llm.openai
compile	dag/extdeps/render/terminal.dag	Present	gunbc.srv3_install_media_fetch,v2.std.collection
compile	dag/extdeps/render/terminal.dag	acc	v2.compiler.eval,v2.lens.affected_set,v2.lens.application,v2.lens.fn_family
compile	dag/extdeps/render/terminal.dag	Absent	gunbc.host_converge,gunbc.srv3_install_media_fetch,std.upsert_decision,v2.std.collection,v2.std.node
compile	dag/extdeps/render/terminal.dag	map	std.languages,v2.std.algebra
compile	dag/extdeps/render/terminal.dag	max_width	std.render,v2.extdeps.formatters.ktfmt,v2.extdeps.formatters.rustfmt
compile	dag/extdeps/render/terminal.dag	width	std.render,v2.extdeps.languages.go,v2.extdeps.languages.java,v2.extdeps.languages.kotlin,v2.extdeps.languages.machine_code,v2.extdeps.languages.rust,v2.extdeps.languages.swift,v2.extdeps.languages.wasm,v2.std.logic
compile	dag/extdeps/render/terminal.dag	Frame	std.materialization_ladder,std.render
compile	dag/extdeps/render/terminal.dag	repeat_string	std.render,std.render_repeat_string_bootstrap
compile	dag/extdeps/render/terminal_capability.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/render/terminal_capability.dag	env	extdeps.container.oci.runtime_config,extdeps.docker.container_inspect,extdeps.github.actions,extdeps.toolchain.types,extdeps.transports.shell
compile	dag/extdeps/render/terminal_capability.dag	color	extdeps.render.ansi,extdeps.render.glyphs
compile	dag/extdeps/render/terminal_capability.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/render/terminal_capability.dag	tier	std.materialization_ladder,std.render,v2.std.verification
compile	dag/extdeps/render/tier_glyphs.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/render/tier_glyphs.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/render/tier_glyphs.dag	tier	std.materialization_ladder,std.render,v2.std.verification
compile	dag/extdeps/router/verizon_cr1000a.dag	List	std.types,v2.std.collection
compile	dag/extdeps/router/verizon_cr1000a.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/router/verizon_cr1000a.dag	String	std.string_type,v2.std.text
compile	dag/extdeps/router/verizon_cr1000a.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/runtime/abi/aapcs64.dag	return_value	std.abi,std.languages,v1.std.core,v2.std.runtime
compile	dag/extdeps/runtime/abi/aapcs64.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/runtime/abi/aapcs64.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/runtime/abi/sysv_amd64.dag	return_value	std.abi,std.languages,v1.std.core,v2.std.runtime
compile	dag/extdeps/runtime/abi/sysv_amd64.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/runtime/abi/sysv_amd64.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/runtime/api/darwin.dag	List	std.types,v2.std.collection
compile	dag/extdeps/runtime/api/darwin.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/runtime/api/darwin.dag	symbol	std.os.invocation,std.render,std.syntax
compile	dag/extdeps/runtime/api/darwin.dag	boundary	v2.compiler.program_partition,v2.extdeps.runtimes.v2_evaluator,v2.lens.affected_set,v2.lens.enforcement.contract
compile	dag/extdeps/runtime/api/darwin.dag	exports	std.interface_summary,std.os.invocation
compile	dag/extdeps/runtime/api/darwin.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/runtime/api/windows.dag	List	std.types,v2.std.collection
compile	dag/extdeps/runtime/api/windows.dag	boundary	v2.compiler.program_partition,v2.extdeps.runtimes.v2_evaluator,v2.lens.affected_set,v2.lens.enforcement.contract
compile	dag/extdeps/runtime/api/windows.dag	symbol	std.os.invocation,std.render,std.syntax
compile	dag/extdeps/runtime/api/windows.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/runtime/api/windows.dag	exports	std.interface_summary,std.os.invocation
compile	dag/extdeps/runtime/api/windows.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/runtime/architecture/aarch64_linux.dag	architecture	extdeps.container.oci.image_config,extdeps.cpu.types,extdeps.os.ubuntu_install_media,extdeps.toolchain.architecture_profile
compile	dag/extdeps/runtime/architecture/aarch64_linux.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/runtime/architecture/aarch64_linux.dag	List	std.types,v2.std.collection
compile	dag/extdeps/runtime/architecture/aarch64_linux.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/runtime/architecture/aarch64_linux.dag	Aarch64	extdeps.os.ubuntu_install_media,extdeps.toolchain.types
compile	dag/extdeps/runtime/architecture/x86_64_linux.dag	List	std.types,v2.std.collection
compile	dag/extdeps/runtime/architecture/x86_64_linux.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/runtime/architecture/x86_64_linux.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/runtime/architecture/x86_64_linux.dag	architecture	extdeps.container.oci.image_config,extdeps.cpu.types,extdeps.os.ubuntu_install_media,extdeps.toolchain.architecture_profile
compile	dag/extdeps/runtime/errno.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/runtime/errno.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/runtime/local.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/runtime/local.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/runtime/syscalls/linux.dag	number	extdeps.github.pulls,extdeps.version.pep440
compile	dag/extdeps/runtime/syscalls/linux.dag	List	std.types,v2.std.collection
compile	dag/extdeps/runtime/syscalls/linux.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/runtime/syscalls/linux.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/runtime/syscalls/linux.dag	table	std.os.invocation,v1.compiler.complexity,v1.std.core,v2.compiler.parse,v2.extdeps.posix
compile	dag/extdeps/runtime/syscalls/linux.dag	name	extdeps.access.posix,extdeps.bmc.types,extdeps.cargo,extdeps.cloud.cloud,extdeps.cloud.gcp.gcp,extdeps.cloud.gcp.iam,extdeps.cloud.gcp.secret_manager,extdeps.dns.domain_name,extdeps.docker.container_inspect,extdeps.docker.container_stats,extdeps.ebay.errors,extdeps.git,extdeps.github.actions,extdeps.github.checks,extdeps.github.github,extdeps.github.workflow_runs,extdeps.gitignore,extdeps.gunbc,extdeps.http.server,extdeps.languages.rust.emit,extdeps.llm.anthropic,extdeps.llm.openai,extdeps.object_storage,extdeps.os.systemd,extdeps.sql.migration,extdeps.tcgplayer.catalog,extdeps.toolchain.types,extdeps.tools
compile	dag/extdeps/rust/cargo.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/rust/cargo.dag	String	std.string_type,v2.std.text
compile	dag/extdeps/rust/cargo.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/rust/cargo.dag	List	std.types,v2.std.collection
compile	dag/extdeps/rust/cargo.dag	features	tools.host_prelude,v1.compiler.stage0_crates
compile	dag/extdeps/rust/cargo.dag	target	extdeps.cloud.gcp.iam,extdeps.languages.go.module,extdeps.tailscale.acl
compile	dag/extdeps/rust/cargo_build.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/rust/cargo_build.dag	Unit	std.fidelity,std.types,v2.std.cardinality,v2.std.verification
compile	dag/extdeps/rust/cargo_build.dag	Int	std.integer,v2.extdeps.languages.cpp,v2.extdeps.languages.go,v2.std.integer
compile	dag/extdeps/rust/cargo_build.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/rust/cargo_build.dag	count	extdeps.cloud.gcp.sts,extdeps.languages.markdown
compile	dag/extdeps/rust/cargo_build.dag	String	std.string_type,v2.std.text
compile	dag/extdeps/rust/cargo_build.dag	env	extdeps.container.oci.runtime_config,extdeps.docker.container_inspect,extdeps.github.actions,extdeps.toolchain.types,extdeps.transports.shell
compile	dag/extdeps/rust/cargo_build.dag	args	extdeps.container.oci.runtime_config,extdeps.docker.container_inspect
compile	dag/extdeps/rust/cargo_build.dag	empty_map	std.languages,v2.std.collection
compile	dag/extdeps/rust/cargo_build.dag	Map	std.types,v2.std.collection
compile	dag/extdeps/rust/cargo_build.dag	List	std.types,v2.std.collection
compile	dag/extdeps/rust/rustup.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/rust/rustup.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/rust/std_process.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/rust/std_process.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/rust/std_process.dag	outcome	extdeps.audit.cloudevents,extdeps.bmc.serial_console
compile	dag/extdeps/rust/version.dag	name	extdeps.access.posix,extdeps.bmc.types,extdeps.cargo,extdeps.cloud.cloud,extdeps.cloud.gcp.gcp,extdeps.cloud.gcp.iam,extdeps.cloud.gcp.secret_manager,extdeps.dns.domain_name,extdeps.docker.container_inspect,extdeps.docker.container_stats,extdeps.ebay.errors,extdeps.git,extdeps.github.actions,extdeps.github.checks,extdeps.github.github,extdeps.github.workflow_runs,extdeps.gitignore,extdeps.gunbc,extdeps.http.server,extdeps.languages.rust.emit,extdeps.llm.anthropic,extdeps.llm.openai,extdeps.object_storage,extdeps.os.systemd,extdeps.sql.migration,extdeps.tcgplayer.catalog,extdeps.toolchain.types,extdeps.tools
compile	dag/extdeps/rust/version.dag	String	std.string_type,v2.std.text
compile	dag/extdeps/rust/version.dag	version	extdeps.access.aws_iam,extdeps.bmc.capability,extdeps.cargo,extdeps.cloud.cloud,extdeps.cloud.gcp.gcp,extdeps.cloud.gcp.iam,extdeps.cloud.gcp.secret_ref,extdeps.formats.elf.types,extdeps.languages.go.module,extdeps.llm.anthropic,extdeps.toolchain.types,extdeps.version.pep440
compile	dag/extdeps/rust/version.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/rust/version.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/shell/credentials.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/shell/credentials.dag	token	extdeps.access.zanzibar,extdeps.github.github,extdeps.llm.openai
compile	dag/extdeps/shell/credentials.dag	result	v1.compiler.complexity,v1.compiler.infer_service,v1.compiler.parse,v2.compiler.parse,v2.extdeps.languages.llvm_ir,v2.std.runtime,v2.workflow.runtime_run
compile	dag/extdeps/shell/credentials.dag	Env	extdeps.container.oci.image_config,extdeps.github.expressions
compile	dag/extdeps/shell/credentials.dag	value	extdeps.audit.cloudevents,extdeps.cloud.gcp.sts,extdeps.docker.container_stats,extdeps.ebay.errors,extdeps.ebay.inventory,extdeps.languages.json.emit,extdeps.languages.yaml.types,extdeps.object_storage,extdeps.os.proc_meminfo
compile	dag/extdeps/shell/credentials.dag	name	extdeps.access.posix,extdeps.bmc.types,extdeps.cargo,extdeps.cloud.cloud,extdeps.cloud.gcp.gcp,extdeps.cloud.gcp.iam,extdeps.cloud.gcp.secret_manager,extdeps.dns.domain_name,extdeps.docker.container_inspect,extdeps.docker.container_stats,extdeps.ebay.errors,extdeps.git,extdeps.github.actions,extdeps.github.checks,extdeps.github.github,extdeps.github.workflow_runs,extdeps.gitignore,extdeps.gunbc,extdeps.http.server,extdeps.languages.rust.emit,extdeps.llm.anthropic,extdeps.llm.openai,extdeps.object_storage,extdeps.os.systemd,extdeps.sql.migration,extdeps.tcgplayer.catalog,extdeps.toolchain.types,extdeps.tools
compile	dag/extdeps/shell/credentials.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/shell/diffutils.dag	right	gunbc.accelerator_demo_render,v1.compiler.parse,v2.compiler.self_host,v2.std.compilers.sugar,v2.workflow.bootstrap
compile	dag/extdeps/shell/diffutils.dag	left	v1.compiler.parse,v2.compiler.self_host,v2.std.compilers.sugar,v2.workflow.bootstrap
compile	dag/extdeps/shell/diffutils.dag	Unit	std.fidelity,std.types,v2.std.cardinality,v2.std.verification
compile	dag/extdeps/shell/diffutils.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/shell/diffutils.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/shell/diffutils.dag	String	std.string_type,v2.std.text
compile	dag/extdeps/shell/gnu_coreutils.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/shell/gnu_coreutils.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/shell/mock_corpus.dag	List	std.types,v2.std.collection
compile	dag/extdeps/shell/mock_corpus.dag	operation	extdeps.access.rbac,extdeps.sql.migration
compile	dag/extdeps/shell/shell.dag	Int	std.integer,v2.extdeps.languages.cpp,v2.extdeps.languages.go,v2.std.integer
compile	dag/extdeps/shell/shell.dag	name	extdeps.access.posix,extdeps.bmc.types,extdeps.cargo,extdeps.cloud.cloud,extdeps.cloud.gcp.gcp,extdeps.cloud.gcp.iam,extdeps.cloud.gcp.secret_manager,extdeps.dns.domain_name,extdeps.docker.container_inspect,extdeps.docker.container_stats,extdeps.ebay.errors,extdeps.git,extdeps.github.actions,extdeps.github.checks,extdeps.github.github,extdeps.github.workflow_runs,extdeps.gitignore,extdeps.gunbc,extdeps.http.server,extdeps.languages.rust.emit,extdeps.llm.anthropic,extdeps.llm.openai,extdeps.object_storage,extdeps.os.systemd,extdeps.sql.migration,extdeps.tcgplayer.catalog,extdeps.toolchain.types,extdeps.tools
compile	dag/extdeps/shell/shell.dag	success	extdeps.diagnostic.ssh,extdeps.tcgplayer.catalog,extdeps.tcgplayer.pricing,extdeps.tcgplayer.store,extdeps.tcgplayer.tcgplayer
compile	dag/extdeps/shell/shell.dag	Unit	std.fidelity,std.types,v2.std.cardinality,v2.std.verification
compile	dag/extdeps/shell/shell.dag	String	std.string_type,v2.std.text
compile	dag/extdeps/shell/shell.dag	path	extdeps.cargo,extdeps.container.oci.linux,extdeps.container.oci.runtime_config,extdeps.docker.container_inspect,extdeps.git,extdeps.github.pulls,extdeps.tools
compile	dag/extdeps/shell/shell.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/shell/shell.dag	command	extdeps.bmc.webui.nbd_proxy,extdeps.cron.schedule_model,extdeps.languages.bash.program
compile	dag/extdeps/shell/shell.dag	template	std.coercion,std.emit_model,v2.std.anti_unification
compile	dag/extdeps/shell/shell.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/shell/shell.dag	exit_code	extdeps.diagnostic.ssh,extdeps.docker.container_inspect
compile	dag/extdeps/shell/shell.dag	source	extdeps.audit.cloudevents,extdeps.cargo,extdeps.cloud.gcp.iam,extdeps.container.oci.runtime_config,extdeps.gitignore
compile	dag/extdeps/sql/migration.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/sql/migration.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/storage/samsung.dag	bandwidth	gunbc.fleet_intent,product.hardware_selection,product.network_topology,std.measure
compile	dag/extdeps/storage/samsung.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/storage/samsung.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/storage/types.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/storage/types.dag	Present	gunbc.srv3_install_media_fetch,v2.std.collection
compile	dag/extdeps/storage/types.dag	p	gunbc.design_document,gunbc.plans.ci_oom_reclassification,gunbc.plans.md_helpers,gunbc.plans.wiring_liveness_preflight
compile	dag/extdeps/storage/types.dag	bandwidth	gunbc.fleet_intent,product.hardware_selection,product.network_topology,std.measure
compile	dag/extdeps/storage/types.dag	persistence	gunbc.fleet_container,v2.std.value_carrier
compile	dag/extdeps/storage/types.dag	value	extdeps.audit.cloudevents,extdeps.cloud.gcp.sts,extdeps.docker.container_stats,extdeps.ebay.errors,extdeps.ebay.inventory,extdeps.languages.json.emit,extdeps.languages.yaml.types,extdeps.object_storage,extdeps.os.proc_meminfo
compile	dag/extdeps/storage/types.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/storage/types.dag	bandwidth_count	product.hardware_selection,std.measure
compile	dag/extdeps/storage/western_digital.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/storage/western_digital.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/storage/western_digital.dag	bandwidth	gunbc.fleet_intent,product.hardware_selection,product.network_topology,std.measure
compile	dag/extdeps/tailscale/acl.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/tailscale/acl.dag	name	extdeps.access.posix,extdeps.bmc.types,extdeps.cargo,extdeps.cloud.cloud,extdeps.cloud.gcp.gcp,extdeps.cloud.gcp.iam,extdeps.cloud.gcp.secret_manager,extdeps.dns.domain_name,extdeps.docker.container_inspect,extdeps.docker.container_stats,extdeps.ebay.errors,extdeps.git,extdeps.github.actions,extdeps.github.checks,extdeps.github.github,extdeps.github.workflow_runs,extdeps.gitignore,extdeps.gunbc,extdeps.http.server,extdeps.languages.rust.emit,extdeps.llm.anthropic,extdeps.llm.openai,extdeps.object_storage,extdeps.os.systemd,extdeps.sql.migration,extdeps.tcgplayer.catalog,extdeps.toolchain.types,extdeps.tools
compile	dag/extdeps/tailscale/acl.dag	field	gunbc.host_identity_knob,gunbc.tools.grounding_confirm,std.cache_interface,std.decl_ref,v1.compiler.infer_resolve,v1.compiler.parse,v2.lens.grounding,v2.lens.grounding_ledger,v2.lens.unit_modeling,v2.std.concept_index,v2.std.runtime
compile	dag/extdeps/tailscale/acl.dag	any	std.languages,v2.std.algebra
compile	dag/extdeps/tailscale/acl.dag	rule	gunbc.bootstrap,gunbc.design_document,v2.compiler.tokenize,v2.std.witness
compile	dag/extdeps/tailscale/acl.dag	decl_name	std.decl_ref,v2.compiler.discovery_enumeration
compile	dag/extdeps/tailscale/acl.dag	filter	std.languages,v2.std.algebra
compile	dag/extdeps/tailscale/acl.dag	address	product.network_topology,v2.extdeps.coordination
compile	dag/extdeps/tailscale/acl.dag	p	gunbc.design_document,gunbc.plans.ci_oom_reclassification,gunbc.plans.md_helpers,gunbc.plans.wiring_liveness_preflight
compile	dag/extdeps/tailscale/acl.dag	bind	v2.extdeps.coordination,v2.std.runtime
compile	dag/extdeps/tailscale/acl.dag	acc	v2.compiler.eval,v2.lens.affected_set,v2.lens.application,v2.lens.fn_family
compile	dag/extdeps/tailscale/acl.dag	List	std.types,v2.std.collection
compile	dag/extdeps/tailscale/acl.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/tailscale/acl.dag	String	std.string_type,v2.std.text
compile	dag/extdeps/tailscale/acl_api.dag	body	extdeps.github.pulls,extdeps.http.server,extdeps.test.http_pilot
compile	dag/extdeps/tailscale/acl_api.dag	base_url	extdeps.cloud.cloud,extdeps.cloud.gcp.gcp,extdeps.transports.rest
compile	dag/extdeps/tailscale/acl_api.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/tailscale/acl_api.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/tailscale/acl_api.dag	path	extdeps.cargo,extdeps.container.oci.linux,extdeps.container.oci.runtime_config,extdeps.docker.container_inspect,extdeps.git,extdeps.github.pulls,extdeps.tools
compile	dag/extdeps/tailscale/acl_api.dag	String	std.string_type,v2.std.text
compile	dag/extdeps/tailscale/acl_api.dag	GET	std.types,v2.std.network
compile	dag/extdeps/tailscale/acl_api.dag	PUT	std.types,v2.std.network
compile	dag/extdeps/tailscale/serve.dag	Unit	std.fidelity,std.types,v2.std.cardinality,v2.std.verification
compile	dag/extdeps/tailscale/serve.dag	scheme	extdeps.cloud.cloud,extdeps.uri
compile	dag/extdeps/tailscale/serve.dag	locator	extdeps.boards.asrock_rack,extdeps.os.ubuntu_install_media,extdeps.uri
compile	dag/extdeps/tailscale/serve.dag	String	std.string_type,v2.std.text
compile	dag/extdeps/tcgplayer/catalog.dag	path	extdeps.cargo,extdeps.container.oci.linux,extdeps.container.oci.runtime_config,extdeps.docker.container_inspect,extdeps.git,extdeps.github.pulls,extdeps.tools
compile	dag/extdeps/tcgplayer/catalog.dag	field	gunbc.host_identity_knob,gunbc.tools.grounding_confirm,std.cache_interface,std.decl_ref,v1.compiler.infer_resolve,v1.compiler.parse,v2.lens.grounding,v2.lens.grounding_ledger,v2.lens.unit_modeling,v2.std.concept_index,v2.std.runtime
